# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 -p | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/gene/sunzheng/tools/mOTUs_v2-master/motus profile -f /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.left.fq.gz -r /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.right.fq.gz -p -t 8 -o mOTUs2/Gut1_mOTUs2.txt
#consensus_taxonomy	NCBI_tax_id	unnamed sample
Dermabacter vaginalis [ref_mOTU_v25_00350]	1630135	0.0000000000
Helcobacillus massiliensis [ref_mOTU_v25_00351]	521392	0.0000000000
Mycobacteroides immunogenum [ref_mOTU_v25_00352]	83262	0.0000000000
Mycobacteriaceae sp. [ref_mOTU_v25_00353]	NA	0.0000000000
Mycobacteroides franklinii [ref_mOTU_v25_00354]	948102	0.0000000000
Mycobacteroides saopaulense [ref_mOTU_v25_00355]	1578165	0.0000000000
Mycobacteroides chelonae [ref_mOTU_v25_00356]	1774	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_00357]	NA	0.0000000000
Mycobacteroides salmoniphilum [ref_mOTU_v25_00358]	404941	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_00359]	NA	0.0000000000
Enteractinococcus helveticum [ref_mOTU_v25_00360]	1837282	0.0000000000
Streptococcus phocae [ref_mOTU_v25_00361]	119224	0.0000000000
Vibrio albensis/cholerae [ref_mOTU_v25_00362]	NA	0.0000000000
Vibrio sp. [ref_mOTU_v25_00363]	NA	0.0000000000
Gallionellales bacterium [ref_mOTU_v25_00364]	NA	0.0000000000
Azospira oryzae [ref_mOTU_v25_00365]	146939	0.0000000000
Methyloversatilis thermotolerans [ref_mOTU_v25_00366]	1346290	0.0000000000
Gallionellales bacterium GWA2_60_18 [ref_mOTU_v25_00367]	1798247	0.0000000000
Candidatus Accumulibacter phosphatis [ref_mOTU_v25_00368]	327160	0.0000000000
Methyloversatilis discipulorum [ref_mOTU_v25_00369]	1119528	0.0000000000
Methyloversatilis discipulorum [ref_mOTU_v25_00370]	1119528	0.0000000000
Methyloversatilis universalis [ref_mOTU_v25_00371]	378211	0.0000000000
Methyloversatilis universalis [ref_mOTU_v25_00372]	378211	0.0000000000
Silanimonas lenta [ref_mOTU_v25_00373]	265429	0.0000000000
Uliginosibacterium gangwonense [ref_mOTU_v25_00374]	392736	0.0000000000
Candidatus Accumulibacter sp. BA-92 [ref_mOTU_v25_00375]	1454003	0.0000000000
Methyloversatilis sp. RAC08 [ref_mOTU_v25_00376]	1842540	0.0000000000
Formivibrio citricus [ref_mOTU_v25_00377]	83765	0.0000000000
Candidatus Accumulibacter sp. BA-93 [ref_mOTU_v25_00378]	1454004	0.0000000000
Lautropia mirabilis [ref_mOTU_v25_00379]	47671	0.0085329581
Candidatus Accumulibacter aalborgensis [ref_mOTU_v25_00380]	1860102	0.0000000000
Azovibrio restrictus [ref_mOTU_v25_00381]	146938	0.0000000000
Rhodocyclaceae bacterium Paddy-1 [ref_mOTU_v25_00382]	1691980	0.0000000000
Chitinimonas koreensis [ref_mOTU_v25_00383]	356302	0.0000000000
Candidatus Accumulibacter sp. SK-11 [ref_mOTU_v25_00384]	1454000	0.0000000000
Xylophilus sp. Leaf220 [ref_mOTU_v25_00385]	1735686	0.0000000000
Candidatus Accumulibacter sp. SK-12 [ref_mOTU_v25_00386]	1454001	0.0000000000
Candidatus Accumulibacter sp. BA-94 [ref_mOTU_v25_00387]	1454005	0.0000000000
Betaproteobacteria bacterium [ref_mOTU_v25_00388]	NA	0.0000000000
Burkholderiales bacterium 68-10 [ref_mOTU_v25_00389]	1895730	0.0000000000
Chitinilyticum litopenaei [ref_mOTU_v25_00390]	1121276	0.0000000000
Noviherbaspirillum massiliense [ref_mOTU_v25_00391]	1465823	0.0000000000
Vogesella sp. EB [ref_mOTU_v25_00392]	1526735	0.0000000000
Chromobacterium sphagni [ref_mOTU_v25_00393]	1903179	0.0000000000
Chromobacterium sp. [ref_mOTU_v25_00394]	NA	0.0000000000
Chromobacterium amazonense/piscinae [ref_mOTU_v25_00395]	NA	0.0000000000
Chromobacterium vaccinii [ref_mOTU_v25_00396]	1108595	0.0000000000
Chromobacterium violaceum [ref_mOTU_v25_00397]	536	0.0000000000
Sideroxydans lithotrophicus [ref_mOTU_v25_00398]	63745	0.0000000000
Pseudogulbenkiania ferrooxidans [ref_mOTU_v25_00399]	549169	0.0000000000
Pseudogulbenkiania subflava [ref_mOTU_v25_00400]	451637	0.0000000000
Pseudogulbenkiania sp. MAI-1 [ref_mOTU_v25_00401]	990370	0.0000000000
Crenobacter luteus [ref_mOTU_v25_00402]	1452487	0.0000000000
Andreprevotia lacus [ref_mOTU_v25_00403]	1121000	0.0000000000
Frateuria aurantia [ref_mOTU_v25_00404]	81475	0.0000000000
Andreprevotia chitinilytica [ref_mOTU_v25_00405]	396808	0.0000000000
Jeongeupia sp. USM3 [ref_mOTU_v25_00406]	1906741	0.0000000000
Chitinilyticum aquatile [ref_mOTU_v25_00407]	362520	0.0000000000
Chitinimonas taiwanensis [ref_mOTU_v25_00408]	240412	0.0000000000
Collimonas arenae [ref_mOTU_v25_00409]	279058	0.0000000000
Collimonas sp. [ref_mOTU_v25_00410]	NA	0.0000000000
Collimonas sp. OK242 [ref_mOTU_v25_00411]	1798195	0.0000000000
Collimonas pratensis [ref_mOTU_v25_00412]	279113	0.0000000000
Collimonas fungivorans [ref_mOTU_v25_00413]	158899	0.0000000000
Collimonas sp. OK412 [ref_mOTU_v25_00414]	1801619	0.0000000000
Collimonas arenae [ref_mOTU_v25_00415]	279058	0.0000000000
Herbaspirillum frisingense [ref_mOTU_v25_00416]	92645	0.0000000000
Herbaspirillum rubrisubalbicans [ref_mOTU_v25_00417]	80842	0.0000000000
Herbaspirillum seropedicae [ref_mOTU_v25_00418]	964	0.0000000000
Herbaspirillum huttiense [ref_mOTU_v25_00419]	863372	0.0000000000
Herbaspirillum sp. CF444 [ref_mOTU_v25_00420]	1144319	0.0000000000
Herbaspirillum rhizosphaerae [ref_mOTU_v25_00421]	346179	0.0000000000
Herbaspirillum hiltneri [ref_mOTU_v25_00422]	341045	0.0000000000
Herbaspirillum sp. RV1423 [ref_mOTU_v25_00423]	1443993	0.0000000000
Janthinobacterium lividum [ref_mOTU_v25_00424]	29581	0.0000000000
Janthinobacterium sp. S3-2 [ref_mOTU_v25_00425]	1747903	0.0000000000
Duganella sp. [ref_mOTU_v25_00426]	NA	0.0000000000
Duganella sp. Root1480D1 [ref_mOTU_v25_00427]	1736471	0.0000000000
Duganella sp. CF458 [ref_mOTU_v25_00428]	1884368	0.0000000000
Pseudoduganella violaceinigra [ref_mOTU_v25_00429]	246602	0.0000000000
Chitiniphilus shinanonensis [ref_mOTU_v25_00430]	553088	0.0000000000
Massilia sp. NR 4-1 [ref_mOTU_v25_00431]	1678028	0.0000000000
Massilia sp. [ref_mOTU_v25_00432]	NA	0.0000000000
Massilia sp. PDC64 [ref_mOTU_v25_00433]	1881046	0.0000000000
Massilia putida [ref_mOTU_v25_00434]	1141883	0.0000000000
Massilia sp. Root335 [ref_mOTU_v25_00435]	1736517	0.0000000000
Massilia alkalitolerans [ref_mOTU_v25_00436]	286638	0.0000000000
Massilia sp. BSC265 [ref_mOTU_v25_00437]	1549812	0.0000000000
Massilia niastensis [ref_mOTU_v25_00438]	544911	0.0000000000
Massilia sp. KIM [ref_mOTU_v25_00439]	1955422	0.0000000000
Duganella sp. [ref_mOTU_v25_00440]	NA	0.0000000000
Duganella sp. CF402 [ref_mOTU_v25_00441]	1855289	0.0000000000
Duganella sacchari [ref_mOTU_v25_00442]	551987	0.0000000000
Bordetella sp. FB-8 [ref_mOTU_v25_00443]	1159870	0.0000000000
Curvibacter gracilis/lanceolatus [ref_mOTU_v25_00444]	NA	0.0000000000
Derxia gummosa [ref_mOTU_v25_00445]	203699	0.0000000000
Acidovorax valerianellae [ref_mOTU_v25_00446]	187868	0.0000000000
Acidovorax sp. [ref_mOTU_v25_00447]	NA	0.0000000000
Derxia lacustris [ref_mOTU_v25_00448]	764842	0.0000000000
Acidovorax ebreus [ref_mOTU_v25_00449]	721785	0.0000000000
Alicycliphilus denitrificans [ref_mOTU_v25_00451]	179636	0.0000000000
Acidovorax sp. MR-S7 [ref_mOTU_v25_00452]	1268622	0.0000000000
Acidovorax sp. [ref_mOTU_v25_00453]	NA	0.0000000000
Herbaspirillum sp. YR522 [ref_mOTU_v25_00454]	1144342	0.0000000000
Acidovorax wautersii [ref_mOTU_v25_00455]	1177982	0.0000000000
Comamonas granuli [ref_mOTU_v25_00456]	290309	0.0000000000
Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40 [ref_mOTU_v25_00457]	1797569	0.0000000000
Comamonas aquatica [ref_mOTU_v25_00458]	225991	0.0000000000
Delftia sp. [ref_mOTU_v25_00459]	NA	0.0000000000
Herbaspirillum chlorophenolicum [ref_mOTU_v25_00460]	211589	0.0000000000
Acidovorax sp. Leaf160 [ref_mOTU_v25_00461]	1736280	0.0000000000
Herbaspirillum frisingense [ref_mOTU_v25_00462]	92645	0.0000000000
Mitsuaria chitosanitabida [ref_mOTU_v25_00463]	65048	0.0000000000
Mitsuaria sp. PDC51 [ref_mOTU_v25_00464]	1881035	0.0000000000
Mitsuaria sp. 7 [ref_mOTU_v25_00465]	1658665	0.0000000000
Rubrivivax benzoatilyticus [ref_mOTU_v25_00466]	316997	0.0000000000
Rubrivivax gelatinosus [ref_mOTU_v25_00467]	28068	0.0000000000
Methylibium sp. NZG [ref_mOTU_v25_00468]	1686064	0.0000000000
Rhizobacter sp. Root404 [ref_mOTU_v25_00469]	1736528	0.0000000000
Variovorax soli [ref_mOTU_v25_00470]	376815	0.0000000000
Variovorax sp. OV329 [ref_mOTU_v25_00471]	1882825	0.0000000000
Candidatus Accumulibacter sp. 66-26 [ref_mOTU_v25_00472]	1895689	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00473]	34073	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00474]	34073	0.0000000000
Variovorax sp. [ref_mOTU_v25_00475]	NA	0.0000000000
Variovorax sp. [ref_mOTU_v25_00477]	NA	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00478]	34073	0.0000000000
Variovorax sp. 770b2 [ref_mOTU_v25_00479]	1566271	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00480]	34073	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00481]	34073	0.0000000000
Variovorax sp. EL159 [ref_mOTU_v25_00482]	1566270	0.0000000000
Variovorax boronicumulans [ref_mOTU_v25_00483]	436515	0.0000000000
Variovorax sp. [ref_mOTU_v25_00484]	NA	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00485]	34073	0.0000000000
Variovorax sp. [ref_mOTU_v25_00486]	NA	0.0000000000
Variovorax sp. [ref_mOTU_v25_00487]	NA	0.0000000000
Variovorax sp. CF079 [ref_mOTU_v25_00488]	1882774	0.0000000000
Pseudacidovorax sp. RU35E [ref_mOTU_v25_00489]	1907403	0.0000000000
Pseudacidovorax intermedius [ref_mOTU_v25_00490]	433924	0.0000000000
Xenophilus azovorans [ref_mOTU_v25_00491]	151755	0.0000000000
Bordetella sp. [ref_mOTU_v25_00492]	NA	0.0000000000
Pseudorhodoferax sp. Leaf265 [ref_mOTU_v25_00493]	1736315	0.0000000000
Pseudorhodoferax sp. Leaf274 [ref_mOTU_v25_00494]	1736318	0.0000000000
Pseudorhodoferax sp. Leaf267 [ref_mOTU_v25_00495]	1736316	0.0000000000
Thauera sp. [ref_mOTU_v25_00496]	NA	0.0000000000
Thauera butanivorans [ref_mOTU_v25_00497]	86174	0.0000000000
Rhizobacter gummiphilus [ref_mOTU_v25_00498]	946333	0.0000000000
Cupriavidus sp. [ref_mOTU_v25_00499]	NA	0.0000000000
Cupriavidus sp. YR651 [ref_mOTU_v25_00500]	1855315	0.0000000000
Burkholderiaceae sp. [ref_mOTU_v25_00501]	NA	0.0000000000
Cupriavidus metallidurans [ref_mOTU_v25_00502]	119219	0.0000000000
Cupriavidus sp. BIS7 [ref_mOTU_v25_00503]	1217718	0.0000000000
Cupriavidus pauculus [ref_mOTU_v25_00504]	82633	0.0000000000
Ralstonia solanacearum [ref_mOTU_v25_00505]	305	0.0000000000
Ralstonia solanacearum [ref_mOTU_v25_00506]	305	0.0000000000
Ralstonia solanacearum [ref_mOTU_v25_00507]	305	0.0000000000
Ralstonia mannitolilytica [ref_mOTU_v25_00508]	105219	0.0000000000
Ralstonia pickettii [ref_mOTU_v25_00509]	329	0.0000000000
Ralstonia pickettii [ref_mOTU_v25_00510]	329	0.0000000000
Ralstonia pickettii [ref_mOTU_v25_00511]	329	0.0000000000
Ralstonia insidiosa/solanacearum [ref_mOTU_v25_00512]	NA	0.0000000000
Ralstonia sp. MD27 [ref_mOTU_v25_00513]	1676617	0.0000000000
Ralstonia sp. A12 [ref_mOTU_v25_00514]	1217052	0.0000000000
Massilia timonae [ref_mOTU_v25_00515]	47229	0.0000000000
Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240 [ref_mOTU_v25_00516]	1797552	0.0000000000
Leptothrix cholodnii [ref_mOTU_v25_00517]	34029	0.0000000000
Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20 [ref_mOTU_v25_00518]	1797561	0.0000000000
Burkholderia gladioli [ref_mOTU_v25_00519]	28095	0.0000000000
Burkholderia glumae/plantarii [ref_mOTU_v25_00520]	NA	0.0000000000
Duganella zoogloeoides/phyllosphaerae [ref_mOTU_v25_00521]	NA	0.0000000000
Duganella sp. Leaf126 [ref_mOTU_v25_00522]	1736266	0.0000000000
Hydrogenophaga pseudoflava [ref_mOTU_v25_00523]	47421	0.0000000000
Hydrogenophaga flava [ref_mOTU_v25_00524]	65657	0.0000000000
Burkholderiales bacterium [ref_mOTU_v25_00525]	NA	0.0000000000
Hydrogenophaga taeniospiralis [ref_mOTU_v25_00526]	65656	0.0000000000
Methylibium sp. CF059 [ref_mOTU_v25_00527]	1500261	0.0000000000
Rugamonas rubra [ref_mOTU_v25_00528]	758825	0.0000000000
Oxalobacteraceae sp. [ref_mOTU_v25_00529]	NA	0.0000000000
Oxalobacteraceae bacterium AB_14 [ref_mOTU_v25_00530]	1158293	0.0000000000
Duganella sp. CF517 [ref_mOTU_v25_00531]	1881038	0.0000000000
Aquincola tertiaricarbonis [ref_mOTU_v25_00532]	391953	0.0000000000
Azohydromonas australica [ref_mOTU_v25_00533]	364039	0.0000000000
Pusillimonas noertemannii [ref_mOTU_v25_00534]	305977	0.0000000000
Candidimonas bauzanensis [ref_mOTU_v25_00535]	658167	0.0000000000
Pandoraea thiooxydans [ref_mOTU_v25_00536]	445709	0.0000000000
Hydrogenophaga sp. IBVHS2 [ref_mOTU_v25_00537]	1985170	0.0000000000
Burkholderia sp. JS23 [ref_mOTU_v25_00538]	1770053	0.0000000000
Burkholderiales bacterium RIFOXYC12_FULL_65_23 [ref_mOTU_v25_00539]	1797572	0.0000000000
Bordetella holmesii [ref_mOTU_v25_00540]	35814	0.0000000000
Achromobacter spanius/piechaudii [ref_mOTU_v25_00541]	NA	0.0000000000
Achromobacter sp. ATCC31444 [ref_mOTU_v25_00542]	1806484	0.0000000000
Achromobacter piechaudii [ref_mOTU_v25_00543]	72556	0.0000000000
Achromobacter xylosoxidans [ref_mOTU_v25_00544]	85698	0.0000000000
Achromobacter arsenitoxydans [ref_mOTU_v25_00545]	1147684	0.0000000000
Achromobacter sp. Root83 [ref_mOTU_v25_00546]	1736602	0.0000000000
Alcaligenaceae sp. [ref_mOTU_v25_00547]	NA	0.0000000000
Achromobacter sp. DH1f [ref_mOTU_v25_00548]	1397275	0.0000000000
Achromobacter denitrificans [ref_mOTU_v25_00549]	32002	0.0000000000
Achromobacter insolitus/xylosoxidans [ref_mOTU_v25_00550]	NA	0.0000000000
Alcaligenaceae sp. [ref_mOTU_v25_00551]	NA	0.0000000000
Bordetella trematum [ref_mOTU_v25_00552]	123899	0.0000000000
Bordetella avium [ref_mOTU_v25_00553]	521	0.0000000000
Janthinobacterium agaricidamnosum [ref_mOTU_v25_00554]	55508	0.0000000000
Bordetella hinzii/pseudohinzii [ref_mOTU_v25_00555]	NA	0.0000000000
Bordetella petrii [ref_mOTU_v25_00556]	94624	0.0000000000
Bordetella petrii [ref_mOTU_v25_00557]	94624	0.0000000000
Bordetella sp. [ref_mOTU_v25_00558]	NA	0.0000000000
Janthinobacterium sp. CG3 [ref_mOTU_v25_00559]	1075768	0.0000000000
Janthinobacterium sp. CG23_2 [ref_mOTU_v25_00560]	1706231	0.0000000000
Orrella dioscoreae [ref_mOTU_v25_00561]	1851544	0.0000000000
Castellaniella defragrans [ref_mOTU_v25_00562]	75697	0.0000000000
Hylemonella gracilis [ref_mOTU_v25_00563]	80880	0.0000000000
Megasphaera sp. [ref_mOTU_v25_00564]	NA	0.0000000000
Megasphaera sp. [ref_mOTU_v25_00565]	NA	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00566]	1328	0.0065747869
Streptococcus anginosus/intermedius [ref_mOTU_v25_00567]	NA	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00568]	1328	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00569]	1328	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00570]	1328	0.0000000000
Streptococcus intermedius [ref_mOTU_v25_00571]	1338	0.0000000000
Streptococcus intermedius/constellatus [ref_mOTU_v25_00572]	NA	0.0000000000
Anaplasma marginale [ref_mOTU_v25_00573]	770	0.0000000000
Photobacterium sp. [ref_mOTU_v25_00574]	NA	0.0000000000
Photobacterium phosphoreum [ref_mOTU_v25_00575]	659	0.0000000000
Photobacterium sp. [ref_mOTU_v25_00576]	NA	0.0000000000
Photobacterium leiognathi [ref_mOTU_v25_00577]	553611	0.0000000000
Photobacterium damselae/angustum [ref_mOTU_v25_00578]	NA	0.0000000000
Francisella tularensis/hispaniensis [ref_mOTU_v25_00579]	NA	0.0000000000
Francisella tularensis [ref_mOTU_v25_00580]	263	0.0000000000
Francisella persica [ref_mOTU_v25_00581]	954	0.0000000000
Francisella sp. [ref_mOTU_v25_00582]	NA	0.0000000000
Francisella sp. MA067296 [ref_mOTU_v25_00583]	475375	0.0000000000
Lactobacillus brevis [ref_mOTU_v25_00584]	1580	0.0000000000
Leptospira interrogans [ref_mOTU_v25_00585]	173	0.0000000000
Leptospira sp. [ref_mOTU_v25_00586]	NA	0.0000000000
Leptospira santarosai [ref_mOTU_v25_00587]	28183	0.0000000000
Leptospira interrogans/noguchii [ref_mOTU_v25_00589]	NA	0.0000000000
Leptospira noguchii [ref_mOTU_v25_00590]	28182	0.0000000000
Austwickia chelonae [ref_mOTU_v25_00591]	100225	0.0000000000
Streptomyces hokutonensis [ref_mOTU_v25_00592]	1306990	0.0000000000
Streptomyces prunicolor [ref_mOTU_v25_00593]	67348	0.0000000000
Streptomyces xylophagus [ref_mOTU_v25_00594]	285514	0.0000000000
Streptomyces mirabilis [ref_mOTU_v25_00595]	68239	0.0000000000
Streptomyces aureus [ref_mOTU_v25_00596]	193461	0.0000000000
Streptomyces sp. M41(2017) [ref_mOTU_v25_00597]	1955065	0.0000000000
Streptomyces avermitilis [ref_mOTU_v25_00598]	33903	0.0000000000
Streptomyces olivochromogenes/mirabilis [ref_mOTU_v25_00599]	NA	0.0000000000
Streptomyces sp. 142MFCol3.1 [ref_mOTU_v25_00600]	1172179	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00601]	NA	0.0000000000
Streptomyces jietaisiensis/griseoaurantiacus [ref_mOTU_v25_00602]	NA	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00603]	NA	0.0000000000
Streptomyces luteus [ref_mOTU_v25_00604]	1915400	0.0000000000
Streptomyces sp. JHA26 [ref_mOTU_v25_00605]	1917143	0.0000000000
Streptomyces ambofaciens [ref_mOTU_v25_00606]	1889	0.0000000000
Streptomyces pactum [ref_mOTU_v25_00607]	68249	0.0000000000
Streptomyces parvulus [ref_mOTU_v25_00608]	146923	0.0000000000
Streptomyces olivaceus/pactum [ref_mOTU_v25_00609]	NA	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00610]	NA	0.0000000000
Streptomycetaceae sp. [ref_mOTU_v25_00611]	NA	0.0000000000
Streptomyces prasinopilosus [ref_mOTU_v25_00612]	67344	0.0000000000
Streptomyces viridosporus [ref_mOTU_v25_00613]	67581	0.0000000000
Streptomyces caelestis [ref_mOTU_v25_00614]	36816	0.0000000000
Streptomyces toyocaensis [ref_mOTU_v25_00615]	55952	0.0000000000
Streptomyces griseoflavus [ref_mOTU_v25_00616]	35619	0.0000000000
Streptomyces sp. NRRL WC-3626 [ref_mOTU_v25_00617]	1463926	0.0000000000
Actinobacteria sp. [ref_mOTU_v25_00618]	NA	0.0000000000
Streptomyces speibonae [ref_mOTU_v25_00619]	195801	0.0000000000
Streptomyces sp. TP-A0356 [ref_mOTU_v25_00620]	1359208	0.0000000000
Streptomyces sp. MUSC 93 [ref_mOTU_v25_00621]	1428652	0.0000000000
Streptomyces nodosus [ref_mOTU_v25_00622]	40318	0.0000000000
Streptomyces seoulensis [ref_mOTU_v25_00623]	73044	0.0000000000
Streptomyces sp. LaPpAH-108 [ref_mOTU_v25_00624]	1155714	0.0000000000
Streptomyces olindensis [ref_mOTU_v25_00625]	358823	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00626]	NA	0.0000000000
Streptomyces chartreusis [ref_mOTU_v25_00627]	1969	0.0000000000
Streptomyces flavovariabilis/variegatus [ref_mOTU_v25_00628]	NA	0.0000000000
Streptomyces qaidamensis/iakyrus [ref_mOTU_v25_00629]	NA	0.0000000000
Streptomyces sp. NRRL B-1140 [ref_mOTU_v25_00630]	1415549	0.0000000000
Streptomyces viridochromogenes [ref_mOTU_v25_00631]	1938	0.0000000000
Streptomyces humi [ref_mOTU_v25_00632]	1428620	0.0000000000
Streptomyces sp. Ag109_O5-10 [ref_mOTU_v25_00633]	1855349	0.0000000000
Streptomyces mangrovisoli [ref_mOTU_v25_00634]	1428628	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00635]	NA	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00636]	NA	0.0000000000
Streptomyces sp. NRRL S-340 [ref_mOTU_v25_00637]	1463901	0.0000000000
Streptomyces sp. GXT6 [ref_mOTU_v25_00638]	711393	0.0000000000
Streptomyces kebangsaanensis [ref_mOTU_v25_00639]	864058	0.0000000000
Streptomyces pluripotens [ref_mOTU_v25_00640]	1355015	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00641]	NA	0.0000000000
Streptomyces puniciscabiei [ref_mOTU_v25_00642]	164348	0.0000000000
Streptomyces incarnatus [ref_mOTU_v25_00643]	665007	0.0000000000
Streptomyces roseochromogenus [ref_mOTU_v25_00644]	285450	0.0000000000
Streptomyces sp. FXJ1.172 [ref_mOTU_v25_00645]	710705	0.0000000000
Streptomyces yokosukanensis [ref_mOTU_v25_00646]	67386	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00647]	NA	0.0000000000
Streptomyces durhamensis [ref_mOTU_v25_00648]	68194	0.0000000000
Streptomyces collinus [ref_mOTU_v25_00649]	42684	0.0000000000
Streptomyces cellostaticus [ref_mOTU_v25_00650]	67285	0.0000000000
Streptomyces griseochromogenes [ref_mOTU_v25_00651]	68214	0.0000000000
Streptomyces sp. MMG1121 [ref_mOTU_v25_00652]	1415544	0.0000000000
Streptomyces achromogenes/lavenduligriseus [ref_mOTU_v25_00653]	NA	0.0000000000
Streptomyces reticuli [ref_mOTU_v25_00654]	1926	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00655]	NA	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00656]	NA	0.0000000000
Streptomyces misionensis [ref_mOTU_v25_00657]	67331	0.0000000000
Streptomyces malaysiense/griseofuscus [ref_mOTU_v25_00658]	NA	0.0000000000
Streptomyces bungoensis [ref_mOTU_v25_00659]	285568	0.0000000000
Streptomyces leeuwenhoekii/cyaneogriseus [ref_mOTU_v25_00660]	NA	0.0000000000
Streptomyces sp. TSRI0107 [ref_mOTU_v25_00661]	1703942	0.0000000000
Streptomyces glaucescens [ref_mOTU_v25_00662]	1907	0.0000000000
Streptomyces longwoodensis [ref_mOTU_v25_00663]	68231	0.0000000000
Streptomyces sclerotialus [ref_mOTU_v25_00664]	1957	0.0000000000
Streptomyces galbus [ref_mOTU_v25_00665]	33898	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00666]	NA	0.0000000000
Streptomyces scabiei [ref_mOTU_v25_00667]	1930	0.0000000000
Streptomyces antibioticus [ref_mOTU_v25_00668]	1890	0.0000000000
Streptomyces griseoruber [ref_mOTU_v25_00669]	1943	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00670]	NA	0.0000000000
Streptomyces sp. Root264 [ref_mOTU_v25_00671]	1736503	0.0000000000
Streptomyces sp. LUP30 [ref_mOTU_v25_00672]	1890285	0.0000000000
Streptomyces sp. 3214.6 [ref_mOTU_v25_00673]	1882757	0.0000000000
Streptomyces sp. yr375 [ref_mOTU_v25_00674]	1761906	0.0000000000
Streptomyces phaeoluteigriseus [ref_mOTU_v25_00675]	114686	0.0000000000
Streptomyces griseorubiginosus [ref_mOTU_v25_00676]	67304	0.0000000000
Streptomyces canus [ref_mOTU_v25_00677]	58343	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00678]	NA	0.0000000000
Streptomyces fulvoviolaceus [ref_mOTU_v25_00679]	285535	0.0000000000
Streptomyces resistomycificus [ref_mOTU_v25_00680]	67356	0.0000000000
Streptomyces sp. MMG1533 [ref_mOTU_v25_00681]	1415546	0.0000000000
Streptomyces cellulosae [ref_mOTU_v25_00682]	1968	0.0000000000
Streptomyces sp. RV15 [ref_mOTU_v25_00683]	909626	0.0000000000
Streptomyces griseus [ref_mOTU_v25_00684]	1911	0.0000000000
Streptomyces lincolnensis [ref_mOTU_v25_00685]	1915	0.0000000000
Streptomyces sp. NRRL S-646 [ref_mOTU_v25_00686]	1463917	0.0000000000
Streptomyces sp. CdTB01 [ref_mOTU_v25_00687]	1725411	0.0000000000
Streptomyces sp. HGB0020 [ref_mOTU_v25_00688]	1078086	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00689]	NA	0.0000000000
Streptomyces viridochromogenes/peruviensis [ref_mOTU_v25_00690]	NA	0.0000000000
Streptomyces caeruleatus [ref_mOTU_v25_00691]	661399	0.0000000000
Streptomyces sp. cf386 [ref_mOTU_v25_00692]	1761904	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00693]	NA	0.0000000000
Streptomyces bicolor [ref_mOTU_v25_00694]	66874	0.0000000000
Streptomyces curacoi [ref_mOTU_v25_00695]	146536	0.0000000000
Streptomyces antibioticus [ref_mOTU_v25_00696]	1890	0.0000000000
Streptomyces davaonensis [ref_mOTU_v25_00697]	348043	0.0000000000
Streptomyces sp. DI166 [ref_mOTU_v25_00698]	1839783	0.0000000000
Streptomyces sp. F-3 [ref_mOTU_v25_00699]	1840095	0.0000000000
Leisingera sp. ANG-M1 [ref_mOTU_v25_00700]	1577895	0.0000000000
Leisingera sp. ANG-Vp [ref_mOTU_v25_00701]	1577896	0.0000000000
Leisingera sp. [ref_mOTU_v25_00702]	NA	0.0000000000
Leisingera sp. JC1 [ref_mOTU_v25_00703]	1855282	0.0000000000
